division,date,year,zhvi,hpi,unemployment_rate,total_households,construction_permits,rental_vacancy_rate
Pacific,2021-05-01,2021,452974.61483644106,397.325,5.8,18915308.0,203304.0,4.150915717375402
Pacific,2021-06-01,2021,461299.79874083254,403.095,5.9,18915308.0,203304.0,4.150915717375402
Pacific,2021-07-01,2021,468669.5525422362,409.025,5.4,18915308.0,203304.0,4.150915717375402
Pacific,2021-08-01,2021,473646.7965785668,413.06,5.1,18915308.0,203304.0,4.150915717375402
Pacific,2021-09-01,2021,476947.74476517073,415.81,4.7,18915308.0,203304.0,4.150915717375402
Pacific,2021-10-01,2021,479858.9928416835,421.225,4.5,18915308.0,203304.0,4.150915717375402
Pacific,2021-11-01,2021,483650.73218998633,424.85,4.1,18915308.0,203304.0,4.150915717375402
Pacific,2021-12-01,2021,488078.5367770423,430.945,3.9,18915308.0,203304.0,4.150915717375402
Pacific,2022-01-01,2022,494668.5570466468,437.895,4.0,19126280.0,195012.0,4.023404385361089
Pacific,2022-02-01,2022,503227.2762196419,444.15,3.9,19126280.0,195012.0,4.023404385361089
Pacific,2022-03-01,2022,513846.4231062787,451.0,3.7,19126280.0,195012.0,4.023404385361089
Pacific,2022-04-01,2022,523606.4627319419,456.395,3.7,19126280.0,195012.0,4.023404385361089
Pacific,2022-05-01,2022,531319.0147471951,456.365,3.6,19126280.0,195012.0,4.023404385361089
Pacific,2022-06-01,2022,535781.5772562091,453.555,3.6,19126280.0,195012.0,4.023404385361089
Pacific,2022-07-01,2022,536006.1642236116,446.63,3.5,19126280.0,195012.0,4.023404385361089
Pacific,2022-08-01,2022,532458.1751297396,442.245,3.6,19126280.0,195012.0,4.023404385361089
Pacific,2022-09-01,2022,515024.7973617975,442.495,3.5,19126280.0,195012.0,4.023404385361089
Pacific,2022-10-01,2022,522117.2374058989,440.37,3.6,19126280.0,195012.0,4.023404385361089
Pacific,2022-11-01,2022,518521.4152695997,432.95500000000004,3.6,19126280.0,195012.0,4.023404385361089
Pacific,2022-12-01,2022,515446.9224494715,431.275,3.5,19126280.0,195012.0,4.023404385361089
Pacific,2023-01-01,2023,511767.2398750432,431.8,3.5,19323881.0,171282.0,4.701294053317812
Pacific,2023-02-01,2023,508732.4238181583,433.65,3.6,19323881.0,171282.0,4.701294053317812
Pacific,2023-03-01,2023,507193.23257686454,437.51,3.5,19323881.0,171282.0,4.701294053317812
Pacific,2023-04-01,2023,507817.58991873,440.505,3.4,19323881.0,171282.0,4.701294053317812
Pacific,2023-05-01,2023,509798.7940501666,449.265,3.6,19323881.0,171282.0,4.701294053317812
Pacific,2023-06-01,2023,512547.9877708629,450.53999999999996,3.6,19323881.0,171282.0,4.701294053317812
Pacific,2023-07-01,2023,515386.764225359,449.635,3.5,19323881.0,171282.0,4.701294053317812
Pacific,2023-08-01,2023,518195.66614556295,453.03499999999997,3.7,19323881.0,171282.0,4.701294053317812
Pacific,2023-09-01,2023,520314.7045028573,452.675,3.7,19323881.0,171282.0,4.701294053317812
Pacific,2023-10-01,2023,521507.81928574975,453.565,3.9,19323881.0,171282.0,4.701294053317812
Pacific,2023-11-01,2023,521924.7643489802,454.71000000000004,3.7,19323881.0,171282.0,4.701294053317812
Pacific,2023-12-01,2023,521869.385866458,453.825,3.8,19323881.0,171282.0,4.701294053317812
Pacific,2024-01-01,2024,521641.3195725206,452.945,3.7,19477184.0,158855.0,4.5337052588339875
Pacific,2024-02-01,2024,521924.80107810575,464.02,3.9,19477184.0,158855.0,4.5337052588339875
Pacific,2024-03-01,2024,523709.0426566175,462.35,3.9,19477184.0,158855.0,4.5337052588339875
Pacific,2024-04-01,2024,526626.031970452,467.165,3.9,19477184.0,158855.0,4.5337052588339875
Pacific,2024-05-01,2024,529472.570882343,465.49,3.9,19477184.0,158855.0,4.5337052588339875
Pacific,2024-06-01,2024,530914.995094264,466.35,4.1,19477184.0,158855.0,4.5337052588339875
Pacific,2024-07-01,2024,531599.4867456206,466.85,4.2,19477184.0,158855.0,4.5337052588339875
Pacific,2024-08-01,2024,532053.7394380526,467.83500000000004,4.2,19477184.0,158855.0,4.5337052588339875
Pacific,2024-09-01,2024,532848.4769692472,467.78499999999997,4.1,19477184.0,158855.0,4.5337052588339875
Pacific,2024-10-01,2024,533571.5143793249,465.25,4.1,19477184.0,158855.0,4.5337052588339875
Pacific,2024-11-01,2024,534230.4252139252,467.315,4.2,19477184.0,158855.0,4.5337052588339875
Pacific,2024-12-01,2024,535078.9704759303,467.58,4.1,19477184.0,158855.0,4.5337052588339875
South Atlantic,2006-01-01,2006,163489.70816860566,232.69,4.7,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-02-01,2006,164947.64967451533,232.59,4.8,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-03-01,2006,166395.8266265925,234.925,4.7,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-04-01,2006,168014.35969854784,235.9,4.7,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-05-01,2006,168270.98808740242,236.665,4.6,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-06-01,2006,170727.54426345605,237.32999999999998,4.6,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-07-01,2006,171782.6497962378,237.125,4.7,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-08-01,2006,171670.4594431867,238.445,4.7,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-09-01,2006,172515.39411541927,238.395,4.5,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-10-01,2006,170867.4365666811,239.285,4.4,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-11-01,2006,171120.1730944016,240.125,4.5,21901583.0,543413.0,8.868646306348733
South Atlantic,2006-12-01,2006,171252.1533652572,239.51,4.4,21901583.0,543413.0,8.868646306348733
South Atlantic,2007-01-01,2007,171322.53902822945,238.74,4.6,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-02-01,2007,173289.05132869346,240.73000000000002,4.5,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-03-01,2007,173392.71237191345,240.775,4.4,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-04-01,2007,173824.39448223257,241.74,4.5,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-05-01,2007,173660.45656364082,240.885,4.4,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-06-01,2007,173266.71127118156,239.87,4.6,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-07-01,2007,172684.46556134443,237.08,4.7,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-08-01,2007,171673.19527274458,237.10500000000002,4.6,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-09-01,2007,171230.47589143898,235.725,4.7,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-10-01,2007,170561.55086420005,233.515,4.7,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-11-01,2007,169758.7042860882,230.465,4.7,22077571.0,371064.0,10.049356971174207
South Atlantic,2007-12-01,2007,168667.8567568671,228.59,5.0,22077571.0,371064.0,10.049356971174207
South Atlantic,2008-01-01,2008,167987.29444756926,226.535,5.0,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-02-01,2008,166896.99412233333,223.405,4.9,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-03-01,2008,166464.35350173022,222.635,5.1,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-04-01,2008,165560.6470674734,220.13,5.0,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-05-01,2008,164539.45932913892,215.565,5.4,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-06-01,2008,163447.54205742083,214.22,5.6,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-07-01,2008,162092.81478672422,211.69,5.8,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-08-01,2008,160791.16754473784,208.0,6.1,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-09-01,2008,160068.40568769618,204.355,6.1,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-10-01,2008,158737.8654615173,202.72,6.5,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-11-01,2008,157318.8665395492,196.82999999999998,6.8,22206616.0,224938.0,10.524704977939924
South Atlantic,2008-12-01,2008,154602.1791366096,193.715,7.3,22206616.0,224938.0,10.524704977939924
South Atlantic,2009-01-01,2009,152931.47455768986,197.63,7.8,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-02-01,2009,151987.20957444765,197.94,8.3,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-03-01,2009,151199.6493310205,194.555,8.7,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-04-01,2009,150123.99446595646,193.79,9.0,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-05-01,2009,148933.6844087003,194.58499999999998,9.4,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-06-01,2009,147822.14044382106,194.555,9.5,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-07-01,2009,147076.3903152749,194.675,9.5,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-08-01,2009,145823.747253458,192.185,9.6,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-09-01,2009,145054.87351637986,193.465,9.8,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-10-01,2009,144031.16801022502,190.98000000000002,10.0,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-11-01,2009,143193.71451658927,192.125,9.9,22224884.0,141978.0,11.23916139482013
South Atlantic,2009-12-01,2009,142480.77463868744,187.775,9.9,22224884.0,141978.0,11.23916139482013
South Atlantic,2010-01-01,2010,142282.12377833945,189.07,9.8,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-02-01,2010,141831.18985792002,185.95499999999998,9.8,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-03-01,2010,141521.17996452845,187.33499999999998,9.9,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-04-01,2010,141300.55441854688,188.785,9.9,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-05-01,2010,140791.25714568887,187.12,9.6,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-06-01,2010,140553.03717862503,187.265,9.4,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-07-01,2010,140161.20601469564,184.655,9.4,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-08-01,2010,139577.38689101284,184.14999999999998,9.5,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-09-01,2010,138900.96608660108,181.24,9.5,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-10-01,2010,138118.5960176574,181.03,9.4,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-11-01,2010,137300.97278603795,180.92000000000002,9.8,22393004.0,142983.0,10.704823321424696
South Atlantic,2010-12-01,2010,136524.19004474906,179.19,9.3,22393004.0,142983.0,10.704823321424696
South Atlantic,2011-01-01,2011,135706.8061333682,176.04,9.1,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-02-01,2011,134939.2379110481,174.51999999999998,9.0,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-03-01,2011,134175.86374122332,173.255,9.0,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-04-01,2011,133422.0214666114,173.865,9.1,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-05-01,2011,132712.85240362684,174.505,9.0,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-06-01,2011,132059.4914656589,175.315,9.1,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-07-01,2011,131524.55637836637,174.70499999999998,9.0,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-08-01,2011,131648.3704541643,175.495,9.0,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-09-01,2011,130913.79151312372,177.39,9.0,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-10-01,2011,130455.11469918257,175.665,8.8,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-11-01,2011,130048.55437271442,174.83499999999998,8.6,22515460.0,155763.0,9.751816744679218
South Atlantic,2011-12-01,2011,129668.12936934826,175.85,8.5,22515460.0,155763.0,9.751816744679218
South Atlantic,2012-01-01,2012,129158.16034538872,174.265,8.3,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-02-01,2012,129022.24601429404,175.035,8.3,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-03-01,2012,129134.68240780996,176.635,8.2,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-04-01,2012,129448.24715720302,179.78,8.2,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-05-01,2012,129197.55125005874,180.67000000000002,8.2,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-06-01,2012,130793.95594916864,181.18,8.2,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-07-01,2012,131259.53277672315,181.765,8.2,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-08-01,2012,131836.0721403642,183.04500000000002,8.1,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-09-01,2012,131615.91327003657,183.60000000000002,7.8,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-10-01,2012,131712.41378216574,183.77499999999998,7.8,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-11-01,2012,131860.96736125476,183.92000000000002,7.7,22794714.0,209687.0,8.691041534954227
South Atlantic,2012-12-01,2012,132005.5090001127,183.98000000000002,7.9,22794714.0,209687.0,8.691041534954227
South Atlantic,2013-01-01,2013,132233.95787815435,185.385,8.0,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-02-01,2013,132559.0880169713,186.82,7.7,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-03-01,2013,133008.01613801104,189.97,7.5,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-04-01,2013,133497.0570801139,190.66,7.6,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-05-01,2013,134112.98473820835,193.85,7.5,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-06-01,2013,134767.60175880112,195.25,7.5,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-07-01,2013,135388.49027540028,196.75,7.3,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-08-01,2013,136072.90402155076,196.83,7.2,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-09-01,2013,136693.7275210959,196.53,7.2,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-10-01,2013,137376.60701653906,197.11,7.2,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-11-01,2013,137713.36911409872,196.935,6.9,22877936.0,259460.0,8.41524842638623
South Atlantic,2013-12-01,2013,137996.10550055956,198.025,6.7,22877936.0,259460.0,8.41524842638623
South Atlantic,2014-01-01,2014,138059.2230582675,197.46,6.6,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-02-01,2014,138534.13878513483,198.81,6.7,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-03-01,2014,138995.0386202261,200.66,6.7,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-04-01,2014,139483.80167668586,201.40499999999997,6.2,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-05-01,2014,140066.69987321118,203.01,6.3,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-06-01,2014,140604.52934412888,205.1,6.1,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-07-01,2014,141154.08113848473,205.52,6.2,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-08-01,2014,141558.65710699646,204.34,6.1,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-09-01,2014,141896.34560511526,204.72500000000002,5.9,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-10-01,2014,142010.3528837505,205.595,5.7,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-11-01,2014,142194.15977910365,207.21,5.8,23144855.0,258315.0,7.953328367227171
South Atlantic,2014-12-01,2014,142475.61194089428,207.69,5.6,23144855.0,258315.0,7.953328367227171
South Atlantic,2015-01-01,2015,142798.1682152535,206.72500000000002,5.7,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-02-01,2015,143100.44849790903,210.245,5.5,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-03-01,2015,143442.193864343,211.91,5.4,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-04-01,2015,143967.36669167216,212.70999999999998,5.4,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-05-01,2015,144672.7852335834,215.2,5.6,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-06-01,2015,145426.34841953765,216.765,5.3,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-07-01,2015,146261.86395899826,217.67000000000002,5.2,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-08-01,2015,147061.9839895647,217.14,5.1,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-09-01,2015,147872.2193639132,218.38,5.0,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-10-01,2015,148666.14235711284,219.52,5.0,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-11-01,2015,149325.42106002363,219.865,5.1,23474851.0,299777.0,7.002899394550765
South Atlantic,2015-12-01,2015,149969.28428105632,220.265,5.0,23474851.0,299777.0,7.002899394550765
South Atlantic,2016-01-01,2016,150529.9445132846,222.17000000000002,4.8,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-02-01,2016,152450.10082722417,220.95,4.9,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-03-01,2016,152744.96591651323,224.37,5.0,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-04-01,2016,153007.34724671824,226.58499999999998,5.1,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-05-01,2016,153344.36712893413,228.095,4.8,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-06-01,2016,153891.3121010718,230.54500000000002,4.9,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-07-01,2016,154276.35835384345,231.535,4.8,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-08-01,2016,154678.7273910792,231.91,4.9,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-09-01,2016,155158.1296888884,232.825,5.0,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-10-01,2016,155846.40089467706,233.90499999999997,4.9,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-11-01,2016,156489.26175721255,233.91,4.7,23689701.0,321844.0,7.16890542764973
South Atlantic,2016-12-01,2016,157046.1861934363,235.05,4.7,23689701.0,321844.0,7.16890542764973
South Atlantic,2017-01-01,2017,157464.2754904508,234.78,4.7,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-02-01,2017,157887.02170467802,235.81,4.6,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-03-01,2017,158340.56707272382,238.615,4.4,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-04-01,2017,158941.07385486158,242.14499999999998,4.4,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-05-01,2017,159512.98202778245,242.955,4.4,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-06-01,2017,160112.1122935269,244.57999999999998,4.3,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-07-01,2017,160737.29702901712,245.5,4.3,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-08-01,2017,161477.27856277718,247.065,4.4,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-09-01,2017,162288.44856289518,246.995,4.3,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-10-01,2017,163157.7899712786,247.91,4.2,23978150.0,341868.0,7.680329923280995
South Atlantic,2017-11-01,2017,164082.91529491515,248.82,4.2,23978150.0,341868.0,7.680329923280995
