division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct,total_households,construction_permits,rental_vacancy_rate
East North Central,2015-01-01,113056.52829949536,174.69,5.7,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-02-01,113194.15851182396,176.62,5.5,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-03-01,113431.37626867484,177.79500000000002,5.4,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-04-01,113864.05368427528,179.485,5.4,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-05-01,114503.1996138295,181.69,5.6,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-06-01,115094.56140802498,183.57999999999998,5.3,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-07-01,115628.43548464704,182.875,5.2,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-08-01,116169.56874797678,182.03500000000003,5.1,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-09-01,116686.51921973989,183.06,5.0,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-10-01,117229.64352369432,183.14999999999998,5.0,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-11-01,117576.1093741214,183.535,5.1,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2015-12-01,117969.48587865871,183.315,5.0,19406685.0,56584.38713608223,34.58382108536311,18013664.0,93120.0,6.3800470598707495
East North Central,2016-01-01,118408.32401532072,183.19,4.8,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-02-01,118721.77370694472,182.565,4.9,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-03-01,118946.9479503418,185.755,5.0,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-04-01,119143.01955104494,187.20999999999998,5.1,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-05-01,119370.96565137152,189.265,4.8,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-06-01,119818.46499947486,191.2,4.9,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-07-01,120019.26284857886,191.72500000000002,4.8,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-08-01,120202.09144250466,192.75,4.9,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-09-01,120368.32726085185,192.75,5.0,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-10-01,120790.15926460527,193.055,4.9,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-11-01,121251.91422563107,192.9,4.7,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2016-12-01,121779.86125934705,193.27,4.7,19378855.0,59412.38317919196,35.603142125786064,18088041.0,103814.0,6.064108671142334
East North Central,2017-01-01,122241.58051746736,192.58999999999997,4.7,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-02-01,122602.12659773904,194.35500000000002,4.6,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-03-01,122926.189113932,197.075,4.4,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-04-01,123312.48892018944,198.365,4.4,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-05-01,123775.89785283194,200.35500000000002,4.4,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-06-01,124245.67428424172,201.005,4.3,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-07-01,124745.04766142288,202.44,4.3,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-08-01,125241.41024188396,203.155,4.4,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-09-01,125806.43188213526,202.91500000000002,4.3,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-10-01,126390.2538789416,203.32,4.2,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-11-01,127091.10009613838,203.685,4.2,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2017-12-01,127736.15439807912,204.575,4.1,19462330.0,61325.863647209764,36.26593523488709,18206186.0,113741.0,5.96720855860524
East North Central,2018-01-01,128335.92246822844,205.54500000000002,4.0,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-02-01,128817.06102883857,207.28500000000003,4.1,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-03-01,129573.16698045457,208.47,4.0,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-04-01,130506.87338778043,210.535,4.0,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-05-01,131278.84824117512,211.83499999999998,3.8,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-06-01,131720.78492938518,214.04500000000002,4.0,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-07-01,132228.92458471085,214.27,3.8,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-08-01,132727.15654735445,214.85500000000002,3.8,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-09-01,133285.47728328122,215.26,3.7,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-10-01,133499.2241074635,215.585,3.8,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-11-01,134131.20425867796,214.905,3.8,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2018-12-01,134408.43131474193,214.81,3.9,19468404.0,63366.278917213756,37.02121152817663,18290569.0,105904.0,5.863625676691917
East North Central,2019-01-01,135162.25760567762,215.32,4.0,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-02-01,136109.48604728622,217.955,3.8,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-03-01,137211.13852819175,219.085,3.8,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-04-01,138188.37520582668,221.26,3.7,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-05-01,138886.61351794802,223.185,3.6,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-06-01,139401.52720627078,224.66500000000002,3.6,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-07-01,139865.90992171943,225.37,3.7,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-08-01,140287.61374712078,225.79,3.6,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-09-01,140602.45164534904,225.96499999999997,3.5,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-10-01,141115.46671999127,226.515,3.6,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-11-01,141861.77298228018,227.985,3.6,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2019-12-01,142721.4519417553,227.49,3.6,19429693.0,67436.98566143068,37.655237239209086,18386108.0,103960.0,5.6868399845090805
East North Central,2020-01-01,143508.57120714587,228.26999999999998,3.6,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-02-01,144312.57453658085,230.77499999999998,3.5,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-03-01,145207.30875501572,233.07,4.4,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-04-01,146186.9221524676,234.07999999999998,14.8,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-05-01,146813.07775266506,234.48000000000002,13.2,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-06-01,147152.48080253167,237.35,11.0,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-07-01,147543.6406347743,241.10500000000002,10.2,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-08-01,148553.71322745702,244.07,8.4,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-09-01,150454.116671432,247.425,7.8,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-10-01,152679.2131911876,250.01999999999998,6.9,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-11-01,154975.44047432477,252.14,6.7,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2020-12-01,156876.143933549,254.26,6.7,19429693.0,67436.98566143068,37.655237239209086,18562400.0,113624.0,5.4536219409410815
East North Central,2021-01-01,158580.92497824875,256.03,6.4,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-02-01,160366.88594895267,258.775,6.2,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-03-01,162269.41848381874,262.91499999999996,6.1,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-04-01,164269.09426410138,267.44,6.1,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-05-01,166470.93678324317,271.875,5.8,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-06-01,168924.0982712019,277.53499999999997,5.9,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-07-01,170961.73360303015,279.58000000000004,5.4,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-08-01,172002.41812504135,280.685,5.1,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-09-01,172107.06562556146,282.425,4.7,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-10-01,172300.73183891413,284.395,4.5,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-11-01,173038.832517947,286.995,4.1,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2021-12-01,174103.83352516382,288.835,3.9,19535306.0,70712.61770509252,39.39304060555796,18685564.0,127112.0,5.320273145354443
East North Central,2022-01-01,175987.12038608833,292.3,4.0,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-02-01,178419.69566046915,297.02,3.9,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-03-01,181249.3753386057,301.54999999999995,3.7,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-04-01,183918.6281393852,306.165,3.7,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-05-01,185983.8078700443,310.54999999999995,3.6,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-06-01,187835.08287199977,311.19,3.6,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-07-01,188600.3406911089,310.33000000000004,3.5,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-08-01,188587.07951507065,308.41499999999996,3.6,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-09-01,187914.38093114248,309.8,3.5,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-10-01,187564.70716557372,308.92999999999995,3.6,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-11-01,187450.2527456755,308.53499999999997,3.6,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2022-12-01,187488.4072459172,308.96500000000003,3.5,19419036.0,74915.56662380151,40.035540538675555,18846506.0,122489.0,5.0732563373006965
East North Central,2023-01-01,187498.5861372744,309.54499999999996,3.5,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-02-01,187674.9253693624,312.075,3.6,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-03-01,188340.24299169757,317.24,3.5,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-04-01,189622.97699684888,321.96500000000003,3.4,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-05-01,191381.87616562488,327.32500000000005,3.6,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-06-01,193074.2329984409,328.19500000000005,3.6,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-07-01,194338.40265676225,330.515,3.5,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-08-01,195365.73861615977,332.875,3.7,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-09-01,196144.98968348405,334.09000000000003,3.7,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-10-01,196652.14149729552,335.435,3.9,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-11-01,196977.89205481453,336.01,3.7,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2023-12-01,197113.48095239024,335.21,3.8,19907153.0,77653.18672996586,40.41117239617337,18999208.0,113322.0,4.94938111983381
East North Central,2024-01-01,197344.49394250932,335.22,3.7,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-02-01,198091.65470636965,340.17999999999995,3.9,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-03-01,199721.15881932792,344.81,3.9,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-04-01,201762.88579333015,347.63,3.9,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-05-01,203280.25050206977,351.28,3.9,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-06-01,204164.6308740704,353.33500000000004,4.1,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-07-01,204538.76914383407,356.35,4.2,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-08-01,204925.29378088532,355.72,4.2,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-09-01,205273.17372820585,356.435,4.1,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-10-01,205974.3981990068,358.405,4.1,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-11-01,206835.68704229905,357.88,4.2,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East North Central,2024-12-01,208026.6344899903,357.895,4.1,20202810.0,80944.5518533313,40.89905452756325,19171498.0,123946.0,4.890352052487362
East South Central,2010-01-01,116895.09068335926,186.48,9.8,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-02-01,117010.62747676484,184.735,9.8,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-03-01,116696.02864034528,184.175,9.9,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-04-01,116548.91193394316,185.60000000000002,9.9,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-05-01,115920.87203325192,186.97,9.6,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-06-01,115785.48320907618,184.41000000000003,9.4,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-07-01,115764.24271069176,184.515,9.4,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-08-01,115610.6353277776,183.915,9.5,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-09-01,115459.76501778173,182.78,9.5,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-10-01,115267.95967881464,182.185,9.4,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-11-01,114880.04364663144,182.315,9.8,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2010-12-01,114517.62443156113,178.245,9.3,2957890.0,42951.88720777311,30.153832326421874,7022445.0,40981.0,9.500623131699808
East South Central,2011-01-01,114624.3707078393,179.22,9.1,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-02-01,114783.48276130873,177.91,9.0,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-03-01,114395.40505278471,175.82999999999998,9.0,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-04-01,113694.6606969976,177.845,9.1,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-05-01,112962.61723087118,178.58999999999997,9.0,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-06-01,112255.44480150426,178.7,9.1,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-07-01,112099.03610461472,180.915,9.0,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-08-01,111971.71557803894,180.8,9.0,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-09-01,111651.22518045614,178.31,9.0,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-10-01,111404.75168375924,177.92000000000002,8.8,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-11-01,111173.16905222488,178.24,8.6,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2011-12-01,110974.60799039628,180.97,8.5,2976400.0,43927.013560677326,30.8560233167585,7055413.0,39699.0,9.478610281467155
East South Central,2012-01-01,110708.777564694,175.72500000000002,8.3,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-02-01,110758.13035497536,177.64499999999998,8.3,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-03-01,110963.62622341416,180.54500000000002,8.2,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-04-01,110827.50430869772,181.255,8.2,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-05-01,111358.6986282498,183.235,8.2,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-06-01,111951.26325885407,183.91,8.2,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-07-01,112514.91959774143,183.365,8.2,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-08-01,112705.71638437308,182.69,8.1,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-09-01,112874.21243791009,182.39,7.8,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-10-01,112945.207740656,183.21,7.8,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-11-01,113136.224677222,183.26,7.7,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2012-12-01,113244.67638227552,184.115,7.9,2999896.0,44798.931244283136,31.616096858024413,7085924.0,49417.0,9.09223400801349
East South Central,2013-01-01,113283.46587426245,183.31,8.0,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-02-01,113283.04858925196,184.015,7.7,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-03-01,113352.52020930011,186.17000000000002,7.5,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-04-01,113547.04115181832,187.595,7.6,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-05-01,113871.80979702577,188.675,7.5,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-06-01,114242.6607174284,190.84500000000003,7.5,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-07-01,114490.55843096552,188.855,7.3,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-08-01,114832.29499215816,188.535,7.2,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-09-01,115077.36944708024,192.27,7.2,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-10-01,115299.82325735295,190.035,7.2,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-11-01,115469.841447313,188.12,6.9,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2013-12-01,115698.4939987478,189.08499999999998,6.7,3014378.0,46167.69848804629,32.08386788252834,7096947.0,51333.0,8.866164940196231
East South Central,2014-01-01,115919.24389555868,188.76999999999998,6.6,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-02-01,116323.6198172388,190.445,6.7,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-03-01,116612.87587835784,190.38,6.7,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-04-01,116976.62822807464,192.17000000000002,6.2,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-05-01,117332.67439694736,193.04,6.3,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-06-01,117768.53851456723,194.61,6.1,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-07-01,118212.86407802063,194.85500000000002,6.2,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-08-01,118623.23023446304,194.925,6.1,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-09-01,118881.72912119198,194.39,5.9,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-10-01,118868.62023247496,194.60500000000002,5.7,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-11-01,118851.45297414612,195.905,5.8,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2014-12-01,118955.06644671562,194.53,5.6,3027969.0,46059.824761415985,32.09100254989401,7124385.0,58146.0,8.41008024561969
East South Central,2015-01-01,119124.0886832718,197.04000000000002,5.7,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-02-01,119297.19079649785,195.95999999999998,5.5,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-03-01,119605.08458012012,199.14999999999998,5.4,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-04-01,120210.07432852054,201.435,5.4,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-05-01,120995.26160319704,200.945,5.6,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-06-01,121771.87490345364,201.73000000000002,5.3,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-07-01,122508.11119601836,201.78,5.2,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-08-01,123196.07538185304,203.0,5.1,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-09-01,123851.91950472046,202.75,5.0,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-10-01,124506.1017987876,203.435,5.0,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-11-01,124983.7643381356,204.265,5.1,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2015-12-01,125492.94375533808,205.15,5.0,3040948.0,49541.14630108769,33.171404246307404,7157973.0,63684.0,8.039970548028673
East South Central,2016-01-01,126032.5958218066,206.57999999999998,4.8,3043886.0,50921.98171416407,33.58036250372057,7190285.0,70758.0,7.813473891978108
East South Central,2016-02-01,125578.82985745094,204.86,4.9,3043886.0,50921.98171416407,33.58036250372057,7190285.0,70758.0,7.813473891978108
East South Central,2016-03-01,125780.8681961538,206.94,5.0,3043886.0,50921.98171416407,33.58036250372057,7190285.0,70758.0,7.813473891978108
East South Central,2016-04-01,125939.6194565844,209.10000000000002,5.1,3043886.0,50921.98171416407,33.58036250372057,7190285.0,70758.0,7.813473891978108
East South Central,2016-05-01,126131.66556500476,210.785,4.8,3043886.0,50921.98171416407,33.58036250372057,7190285.0,70758.0,7.813473891978108
