division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct
East North Central,2017-04-01,123312.48892018944,199.5,4.4,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-04-01,123312.48892018944,197.23,4.4,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-05-01,123775.89785283194,202.41,4.4,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-05-01,123775.89785283194,198.3,4.4,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-06-01,124245.67428424172,203.89,4.3,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-06-01,124245.67428424172,198.12,4.3,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-07-01,124745.04766142288,205.08,4.3,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-07-01,124745.04766142288,199.8,4.3,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-08-01,125241.41024188396,205.33,4.4,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-08-01,125241.41024188396,200.98,4.4,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-09-01,125806.43188213526,204.5,4.3,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-09-01,125806.43188213526,201.33,4.3,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-10-01,126390.2538789416,204.14,4.2,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-10-01,126390.2538789416,202.5,4.2,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-11-01,127091.10009613838,203.77,4.2,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-11-01,127091.10009613838,203.6,4.2,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-12-01,127736.15439807912,203.74,4.1,19462330.0,61325.86364720976,36.26593523488709
East North Central,2017-12-01,127736.15439807912,205.41,4.1,19462330.0,61325.86364720976,36.26593523488709
East North Central,2018-01-01,128335.92246822844,203.87,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-01-01,128335.92246822844,207.22,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-02-01,128817.06102883857,206.33,4.1,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-02-01,128817.06102883857,208.24,4.1,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-03-01,129573.16698045457,208.71,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-03-01,129573.16698045457,208.23,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-04-01,130506.87338778043,211.79,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-04-01,130506.87338778043,209.28,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-05-01,131278.84824117512,214.0,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-05-01,131278.84824117512,209.67,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-06-01,131720.78492938518,217.01,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-06-01,131720.78492938518,211.08,4.0,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-07-01,132228.92458471085,216.96,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-07-01,132228.92458471085,211.58,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-08-01,132727.15654735445,217.03,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-08-01,132727.15654735445,212.68,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-09-01,133285.47728328122,216.92,3.7,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-09-01,133285.47728328122,213.6,3.7,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-10-01,133499.2241074635,216.46,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-10-01,133499.2241074635,214.71,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-11-01,134131.20425867796,214.95,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-11-01,134131.20425867796,214.86,3.8,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-12-01,134408.43131474193,213.88,3.9,19468404.0,63366.27891721376,37.02121152817663
East North Central,2018-12-01,134408.43131474193,215.74,3.9,19468404.0,63366.27891721376,37.02121152817663
East North Central,2019-01-01,135162.25760567762,213.64,4.0,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-01-01,135162.25760567762,217.0,4.0,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-02-01,136109.48604728622,217.11,3.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-02-01,136109.48604728622,218.8,3.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-03-01,137211.13852819175,219.43,3.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-03-01,137211.13852819175,218.74,3.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-04-01,138188.37520582668,222.65,3.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-04-01,138188.37520582668,219.87,3.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-05-01,138886.61351794802,225.51,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-05-01,138886.61351794802,220.86,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-06-01,139401.52720627078,227.71,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-06-01,139401.52720627078,221.62,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-07-01,139865.90992171943,228.15,3.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-07-01,139865.90992171943,222.59,3.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-08-01,140287.61374712078,227.95,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-08-01,140287.61374712078,223.63,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-09-01,140602.45164534904,227.7,3.5,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-09-01,140602.45164534904,224.23,3.5,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-10-01,141115.46671999127,227.42,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-10-01,141115.46671999127,225.61,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-11-01,141861.77298228018,227.97,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-11-01,141861.77298228018,228.0,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-12-01,142721.4519417553,226.44,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2019-12-01,142721.4519417553,228.54,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-01-01,143508.57120714587,226.53,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-01-01,143508.57120714587,230.01,3.6,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-02-01,144312.57453658085,229.98,3.5,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-02-01,144312.57453658085,231.57,3.5,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-03-01,145207.30875501572,233.49,4.4,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-03-01,145207.30875501572,232.65,4.4,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-04-01,146186.9221524676,235.62,14.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-04-01,146186.9221524676,232.54,14.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-05-01,146813.07775266506,237.08,13.2,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-05-01,146813.07775266506,231.88,13.2,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-06-01,147152.48080253167,240.56,11.0,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-06-01,147152.48080253167,234.14,11.0,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-07-01,147543.6406347743,244.05,10.2,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-07-01,147543.6406347743,238.16,10.2,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-08-01,148553.71322745702,246.28,8.4,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-08-01,148553.71322745702,241.86,8.4,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-09-01,150454.116671432,249.3,7.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-09-01,150454.116671432,245.55,7.8,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-10-01,152679.2131911876,250.92,6.9,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-10-01,152679.2131911876,249.12,6.9,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-11-01,154975.44047432477,252.05,6.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-11-01,154975.44047432477,252.23,6.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-12-01,156876.143933549,253.0,6.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2020-12-01,156876.143933549,255.52,6.7,19429693.0,67436.98566143068,37.655237239209086
East North Central,2021-01-01,158580.92497824875,254.11,6.4,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-01-01,158580.92497824875,257.95,6.4,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-02-01,160366.88594895267,257.93,6.2,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-02-01,160366.88594895267,259.62,6.2,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-03-01,162269.41848381874,263.44,6.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-03-01,162269.41848381874,262.39,6.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-04-01,164269.09426410138,269.29,6.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-04-01,164269.09426410138,265.59,6.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-05-01,166470.93678324317,275.12,5.8,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-05-01,166470.93678324317,268.63,5.8,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-06-01,168924.0982712019,281.3,5.9,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-06-01,168924.0982712019,273.77,5.9,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-07-01,170961.73360303015,282.99,5.4,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-07-01,170961.73360303015,276.17,5.4,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-08-01,172002.41812504135,283.11,5.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-08-01,172002.41812504135,278.26,5.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-09-01,172107.06562556146,284.54,4.7,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-09-01,172107.06562556146,280.31,4.7,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-10-01,172300.73183891413,285.32,4.5,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-10-01,172300.73183891413,283.47,4.5,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-11-01,173038.832517947,286.76,4.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-11-01,173038.832517947,287.23,4.1,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-12-01,174103.83352516382,287.34,3.9,19535306.0,70712.61770509252,39.39304060555796
East North Central,2021-12-01,174103.83352516382,290.33,3.9,19535306.0,70712.61770509252,39.39304060555796
East North Central,2022-01-01,175987.12038608833,290.11,4.0,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-01-01,175987.12038608833,294.49,4.0,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-02-01,178419.69566046915,296.08,3.9,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-02-01,178419.69566046915,297.96,3.9,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-03-01,181249.3753386057,302.2,3.7,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-03-01,181249.3753386057,300.9,3.7,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-04-01,183918.6281393852,308.35,3.7,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-04-01,183918.6281393852,303.98,3.7,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-05-01,185983.8078700443,314.52,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-05-01,185983.8078700443,306.58,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-06-01,187835.08287199977,315.42,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-06-01,187835.08287199977,306.96,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-07-01,188600.3406911089,314.12,3.5,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-07-01,188600.3406911089,306.54,3.5,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-08-01,188587.07951507065,311.05,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-08-01,188587.07951507065,305.78,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-09-01,187914.38093114248,312.1,3.5,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-09-01,187914.38093114248,307.5,3.5,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-10-01,187564.7071655737,309.83,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-10-01,187564.7071655737,308.03,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-11-01,187450.2527456755,308.13,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-11-01,187450.2527456755,308.94,3.6,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-12-01,187488.4072459172,307.33,3.5,19419036.0,74915.56662380151,40.03554053867556
East North Central,2022-12-01,187488.4072459172,310.6,3.5,19419036.0,74915.56662380151,40.03554053867556
East North Central,2023-01-01,187498.5861372744,307.2,3.5,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-01-01,187498.5861372744,311.89,3.5,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-02-01,187674.9253693624,311.13,3.6,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-02-01,187674.9253693624,313.02,3.6,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-03-01,188340.2429916976,317.99,3.5,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-03-01,188340.2429916976,316.49,3.5,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-04-01,189622.97699684888,324.31,3.4,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-04-01,189622.97699684888,319.62,3.4,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-05-01,191381.87616562488,331.74,3.6,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-05-01,191381.87616562488,322.91,3.6,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-06-01,193074.2329984409,332.66,3.6,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-06-01,193074.2329984409,323.73,3.6,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-07-01,194338.40265676225,334.53,3.5,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-07-01,194338.40265676225,326.5,3.5,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-08-01,195365.73861615977,335.7,3.7,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-08-01,195365.73861615977,330.05,3.7,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-09-01,196144.98968348405,336.56,3.7,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-09-01,196144.98968348405,331.62,3.7,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-10-01,196652.14149729552,336.37,3.9,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-10-01,196652.14149729552,334.5,3.9,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-11-01,196977.89205481453,335.42,3.7,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-11-01,196977.89205481453,336.6,3.7,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-12-01,197113.48095239024,333.46,3.8,19907153.0,77653.18672996586,40.41117239617337
East North Central,2023-12-01,197113.48095239024,336.96,3.8,19907153.0,77653.18672996586,40.41117239617337
East North Central,2024-01-01,197344.4939425093,332.67,3.7,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-01-01,197344.4939425093,337.77,3.7,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-02-01,198091.65470636965,339.21,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-02-01,198091.65470636965,341.15,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-03-01,199721.15881932792,345.69,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-03-01,199721.15881932792,343.93,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-04-01,201762.88579333012,350.19,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-04-01,201762.88579333012,345.07,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-05-01,203280.25050206977,356.19,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-05-01,203280.25050206977,346.37,3.9,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-06-01,204164.6308740704,358.12,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-06-01,204164.6308740704,348.55,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-07-01,204538.76914383407,360.65,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-07-01,204538.76914383407,352.05,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-08-01,204925.2937808853,358.79,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-08-01,204925.2937808853,352.65,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-09-01,205273.17372820585,359.1,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-09-01,205273.17372820585,353.77,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-10-01,205974.3981990068,359.41,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-10-01,205974.3981990068,357.4,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-11-01,206835.68704229905,357.18,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-11-01,206835.68704229905,358.58,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-12-01,208026.6344899903,356.06,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2024-12-01,208026.6344899903,359.73,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-01-01,209177.4506859007,357.12,4.0,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-01-01,209177.4506859007,362.57,4.0,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-02-01,210211.70934986748,363.11,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-02-01,210211.70934986748,365.11,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-03-01,210717.0419700813,366.61,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-03-01,210717.0419700813,364.63,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-04-01,210867.135706857,371.63,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-04-01,210867.135706857,366.16,4.2,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-05-01,211064.55536571084,376.42,4.3,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-05-01,211064.55536571084,365.9,4.3,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-06-01,211425.48478816487,376.25,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-06-01,211425.48478816487,366.31,4.1,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-07-01,212122.02882214083,376.58,4.3,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-07-01,212122.02882214083,367.68,4.3,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-08-01,212805.419511464,377.24,4.3,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-08-01,212805.419511464,370.71,4.3,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-09-01,213649.9671141407,378.71,4.4,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-09-01,213649.9671141407,373.1,4.4,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-10-01,214585.4715020169,376.8,,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-10-01,214585.4715020169,374.68,,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-11-01,215808.14144206708,375.2,4.5,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-11-01,215808.14144206708,376.75,4.5,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-12-01,217295.6010403868,374.8,4.4,20202810.0,80944.5518533313,40.89905452756325
East North Central,2025-12-01,217295.6010403868,378.61,4.4,20202810.0,80944.5518533313,40.89905452756325
East South Central,2010-01-01,116895.09068335926,185.89,9.8,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-01-01,116895.09068335926,187.07,9.8,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-02-01,117010.62747676484,184.05,9.8,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-02-01,117010.62747676484,185.42,9.8,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-03-01,116696.02864034528,183.76,9.9,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-03-01,116696.02864034528,184.59,9.9,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-04-01,116548.91193394316,185.9,9.9,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-04-01,116548.91193394316,185.3,9.9,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-05-01,115920.87203325192,188.27,9.6,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-05-01,115920.87203325192,185.67,9.6,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-06-01,115785.48320907618,186.05,9.4,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-06-01,115785.48320907618,182.77,9.4,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-07-01,115764.24271069176,186.1,9.4,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-07-01,115764.24271069176,182.93,9.4,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-08-01,115610.6353277776,185.26,9.5,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-08-01,115610.6353277776,182.57,9.5,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-09-01,115459.76501778173,183.77,9.5,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-09-01,115459.76501778173,181.79,9.5,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-10-01,115267.95967881464,182.9,9.4,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-10-01,115267.95967881464,181.47,9.4,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-11-01,114880.04364663144,182.7,9.8,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-11-01,114880.04364663144,181.93,9.8,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-12-01,114517.62443156113,177.81,9.3,2957890.0,42951.88720777311,30.153832326421877
East South Central,2010-12-01,114517.62443156113,178.68,9.3,2957890.0,42951.88720777311,30.153832326421877
East South Central,2011-01-01,114624.3707078393,178.59,9.1,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-01-01,114624.3707078393,179.85,9.1,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-02-01,114783.48276130873,177.16,9.0,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-02-01,114783.48276130873,178.66,9.0,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-03-01,114395.40505278471,175.49,9.0,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-03-01,114395.40505278471,176.17,9.0,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-04-01,113694.6606969976,178.25,9.1,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-04-01,113694.6606969976,177.44,9.1,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-05-01,112962.61723087118,180.01,9.0,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-05-01,112962.61723087118,177.17,9.0,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-06-01,112255.44480150426,180.45,9.1,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-06-01,112255.44480150426,176.95,9.1,2976400.0,43927.013560677326,30.8560233167585
East South Central,2011-07-01,112099.03610461472,182.63,9.0,2976400.0,43927.013560677326,30.8560233167585
